project_id,department,region,contractor,budget_lakhs,planned_duration_days,actual_duration_days,progress_pct,complaint_count,team_size,previous_delays,material_issues,land_disputes,season_started,delay_score,delay_status,is_delayed
PRJ04683,Education,Nagpur,Urban Dev Ltd,308.45,431,584,25,104,19,1,1,1,Summer,0.853,SEVERELY_DELAYED,1
PRJ04684,Sanitation & Drainage,Vadodara,Horizon Projects,95.32,245,414,19,158,114,3,0,1,Monsoon,0.941,SEVERELY_DELAYED,1
PRJ04685,Healthcare,Nizamabad,Horizon Projects,308.99,140,265,77,118,124,3,0,1,Winter,0.6974,DELAYED,1
PRJ04686,Housing,Kolkata North,FastBuild Co,71.31,692,808,89,69,63,3,1,0,Monsoon,0.6466,DELAYED,1
PRJ04687,Electricity,Kolkata North,GovTech Solutions,48.93,502,682,14,111,99,1,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ04688,Parks & Recreation,Mysuru,FastBuild Co,462.66,78,197,54,170,150,4,1,0,Winter,0.6635,DELAYED,1
PRJ04689,Transport,Chennai South,Horizon Projects,118.12,92,212,77,146,123,5,0,1,Spring,0.6689,DELAYED,1
PRJ04690,Parks & Recreation,Prayagraj,Prime Infra Group,223.61,239,335,89,196,81,1,0,1,Summer,0.5362,DELAYED,1
PRJ04691,Transport,Bhopal,National Build Corp,79.86,102,194,45,64,84,5,0,1,Winter,0.5142,DELAYED,1
PRJ04692,Public Safety,Bhagalpur,SmartCity Builders,155.99,176,303,70,92,131,2,0,1,Monsoon,0.707,SEVERELY_DELAYED,1
PRJ04693,Roads & Highways,Ujjain,Urban Dev Ltd,372.43,526,680,81,176,124,0,0,1,Monsoon,0.8566,SEVERELY_DELAYED,1
PRJ04694,Education,Siliguri,SmartCity Builders,466.99,267,444,6,115,118,4,1,1,Spring,0.9869,SEVERELY_DELAYED,1
PRJ04695,Water Supply,Agra,ABC Infra Pvt Ltd,197.92,701,865,45,196,30,4,1,0,Summer,0.9166,SEVERELY_DELAYED,1
PRJ04696,Public Safety,Bengaluru Urban,Bharat Construction,475.33,447,561,13,92,15,2,0,0,Winter,0.6361,DELAYED,1
PRJ04697,Public Safety,West Delhi,Horizon Projects,282.01,172,263,6,150,41,2,0,0,Monsoon,0.5057,DELAYED,1
PRJ04698,Transport,South Delhi,ABC Infra Pvt Ltd,292.78,394,557,5,16,28,2,1,1,Monsoon,0.9091,SEVERELY_DELAYED,1
PRJ04699,Public Safety,Bengaluru Rural,FastBuild Co,354.29,409,446,41,32,66,3,0,0,Summer,0.2088,AT_RISK,0
PRJ04700,Education,Ajmer,Rajdhani Works,240.3,329,418,40,96,144,2,1,0,Winter,0.4972,DELAYED,1
PRJ04701,Electricity,Hubballi,Bharat Construction,411.76,281,461,99,162,147,4,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ04702,Parks & Recreation,Central Delhi,FastBuild Co,103.98,327,402,71,51,18,4,0,1,Summer,0.4188,AT_RISK,0
PRJ04703,Water Supply,Mangaluru,ABC Infra Pvt Ltd,211.41,80,219,51,169,70,5,1,0,Summer,0.7766,SEVERELY_DELAYED,1
PRJ04704,Healthcare,Karimnagar,FastBuild Co,437.28,327,507,15,124,128,5,0,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ04705,Education,Bhopal,Bharat Construction,478.58,494,618,14,140,43,0,0,0,Summer,0.6904,DELAYED,1
PRJ04706,Electricity,Agra,ABC Infra Pvt Ltd,332.74,612,792,21,56,22,4,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ04707,Housing,Pune,National Build Corp,272.24,92,203,19,60,143,4,0,1,Summer,0.6185,DELAYED,1
PRJ04708,Transport,Varanasi,Rajdhani Works,385.29,173,298,85,91,120,4,1,0,Summer,0.6961,DELAYED,1
PRJ04709,Parks & Recreation,Howrah,Prime Infra Group,329.85,101,248,77,167,53,2,1,1,Winter,0.8169,SEVERELY_DELAYED,1
PRJ04710,Sanitation & Drainage,Rajkot,SmartCity Builders,296.12,609,711,89,100,46,2,0,0,Monsoon,0.5673,DELAYED,1
PRJ04711,Healthcare,Vadodara,Prime Infra Group,29.26,102,254,60,162,93,4,0,1,Monsoon,0.8474,SEVERELY_DELAYED,1
PRJ04712,Parks & Recreation,North Delhi,FastBuild Co,300.95,54,155,83,48,98,3,0,1,Summer,0.5615,DELAYED,1
PRJ04713,Transport,Chennai North,FastBuild Co,118.16,684,775,100,22,11,3,1,0,Winter,0.5087,DELAYED,1
PRJ04714,Healthcare,Mangaluru,Horizon Projects,222.6,357,482,27,194,80,4,0,0,Monsoon,0.695,DELAYED,1
PRJ04715,Education,Jodhpur,SmartCity Builders,260.81,618,745,90,43,65,4,1,1,Spring,0.7057,SEVERELY_DELAYED,1
PRJ04716,Parks & Recreation,Gwalior,GovTech Solutions,37.18,726,906,14,162,98,5,1,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ04717,Education,Jaipur,Prime Infra Group,297.52,34,121,57,69,19,2,0,1,Spring,0.4872,DELAYED,1
PRJ04718,Roads & Highways,Mysuru,GovTech Solutions,51.79,697,850,57,116,89,4,0,0,Monsoon,0.8529,SEVERELY_DELAYED,1
PRJ04719,Parks & Recreation,Ujjain,Prime Infra Group,287.3,56,191,26,45,6,5,1,0,Monsoon,0.7506,SEVERELY_DELAYED,1
PRJ04720,Roads & Highways,Hubballi,Rajdhani Works,254.35,99,212,7,38,121,1,1,1,Monsoon,0.6278,DELAYED,1
PRJ04721,Parks & Recreation,Nizamabad,National Build Corp,215.94,504,684,7,164,19,3,1,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ04722,Healthcare,Prayagraj,ABC Infra Pvt Ltd,79.6,135,262,59,99,114,3,0,0,Monsoon,0.7063,SEVERELY_DELAYED,1
PRJ04723,Sanitation & Drainage,Surat,Prime Infra Group,80.61,242,346,27,77,98,4,1,0,Spring,0.5818,DELAYED,1
PRJ04724,Transport,Karimnagar,SmartCity Builders,199.18,95,184,74,43,88,4,0,1,Winter,0.4988,DELAYED,1
PRJ04725,Education,Central Delhi,Prime Infra Group,182.56,243,337,97,112,114,1,1,0,Spring,0.5243,DELAYED,1
PRJ04726,Parks & Recreation,Kolkata South,Prime Infra Group,271.93,349,480,63,111,111,4,1,1,Winter,0.7281,SEVERELY_DELAYED,1
PRJ04727,Public Safety,Surat,ABC Infra Pvt Ltd,59.25,446,556,46,13,106,3,1,1,Winter,0.6147,DELAYED,1
PRJ04728,Parks & Recreation,Central Delhi,National Build Corp,293.16,35,163,40,157,40,2,1,1,Winter,0.7158,SEVERELY_DELAYED,1
PRJ04729,Roads & Highways,Tiruchirappalli,GovTech Solutions,131.54,655,795,63,158,96,0,0,1,Spring,0.7815,SEVERELY_DELAYED,1
PRJ04730,Electricity,Kolkata South,ABC Infra Pvt Ltd,110.58,217,366,64,95,13,5,1,0,Spring,0.8314,SEVERELY_DELAYED,1
PRJ04731,Electricity,Nashik,Rajdhani Works,0.53,674,758,81,41,12,5,0,0,Winter,0.4668,DELAYED,1
PRJ04732,Parks & Recreation,Bengaluru Rural,National Build Corp,383.09,259,387,71,3,49,4,1,1,Monsoon,0.7165,SEVERELY_DELAYED,1
PRJ04733,Electricity,Bhagalpur,GovTech Solutions,189.33,361,455,92,24,80,4,1,1,Spring,0.5268,DELAYED,1
PRJ04734,Transport,Darbhanga,Rajdhani Works,157.9,129,230,16,172,89,2,1,0,Summer,0.5631,DELAYED,1
PRJ04735,Housing,Hyderabad,Bharat Construction,166.08,706,886,37,146,22,3,1,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ04736,Parks & Recreation,Jabalpur,FastBuild Co,72.0,593,668,91,121,87,0,0,0,Winter,0.417,AT_RISK,0
PRJ04737,Transport,Prayagraj,ABC Infra Pvt Ltd,274.33,538,538,85,77,122,1,0,0,Summer,0.0446,ON_TRACK,0
PRJ04738,Water Supply,Madurai,FastBuild Co,119.79,463,616,3,144,143,4,0,0,Spring,0.8524,SEVERELY_DELAYED,1
PRJ04739,Parks & Recreation,Agra,ABC Infra Pvt Ltd,336.44,359,480,77,192,104,5,0,1,Winter,0.6744,DELAYED,1
PRJ04740,Education,West Delhi,ABC Infra Pvt Ltd,308.7,405,548,99,133,58,2,1,1,Winter,0.7991,SEVERELY_DELAYED,1
PRJ04741,Transport,Gwalior,Prime Infra Group,44.96,336,418,20,4,135,2,0,0,Monsoon,0.4563,DELAYED,1
PRJ04742,Housing,Lucknow,SmartCity Builders,136.08,66,207,59,140,118,1,1,1,Winter,0.7847,SEVERELY_DELAYED,1
PRJ04743,Roads & Highways,Bhopal,Urban Dev Ltd,60.16,153,279,77,12,57,3,1,1,Winter,0.7001,SEVERELY_DELAYED,1
PRJ04744,Public Safety,North Delhi,Rajdhani Works,328.86,60,236,87,102,28,5,1,1,Spring,0.979,SEVERELY_DELAYED,1
PRJ04745,Water Supply,Mangaluru,Urban Dev Ltd,86.33,584,764,33,142,57,3,1,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ04746,Transport,Bhagalpur,Urban Dev Ltd,242.45,93,206,88,104,38,1,1,0,Monsoon,0.63,DELAYED,1
PRJ04747,Parks & Recreation,Khammam,FastBuild Co,299.22,475,655,2,134,50,3,1,0,Winter,1.0,SEVERELY_DELAYED,1
PRJ04748,Roads & Highways,North Delhi,GovTech Solutions,177.38,108,259,84,35,11,4,1,1,Monsoon,0.844,SEVERELY_DELAYED,1
PRJ04749,Transport,Bhopal,SmartCity Builders,167.5,510,666,26,180,71,4,1,0,Summer,0.8692,SEVERELY_DELAYED,1
PRJ04750,Housing,Nizamabad,SmartCity Builders,102.66,397,518,72,131,73,4,0,0,Monsoon,0.6768,DELAYED,1
PRJ04751,Housing,Gwalior,Rajdhani Works,435.42,145,257,71,132,27,5,0,0,Spring,0.6273,DELAYED,1
PRJ04752,Healthcare,Hubballi,Rajdhani Works,438.77,193,193,26,51,29,2,0,0,Winter,0.0821,ON_TRACK,0
PRJ04753,Education,Mumbai Suburban,Rajdhani Works,334.75,130,258,18,125,133,3,1,0,Summer,0.7135,SEVERELY_DELAYED,1
PRJ04754,Healthcare,Gwalior,Horizon Projects,379.85,661,661,82,10,136,5,0,0,Spring,0.1715,ON_TRACK,0
PRJ04755,Sanitation & Drainage,Bengaluru Rural,ABC Infra Pvt Ltd,90.93,85,175,39,72,137,2,0,1,Monsoon,0.5026,DELAYED,1
PRJ04756,Water Supply,Bikaner,Rajdhani Works,207.98,291,397,75,90,126,0,0,1,Summer,0.5906,DELAYED,1
PRJ04757,Sanitation & Drainage,Agra,Urban Dev Ltd,7.92,677,857,23,130,80,1,0,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ04758,Water Supply,Surat,ABC Infra Pvt Ltd,269.82,699,879,28,160,29,1,1,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ04759,Education,Mangaluru,Prime Infra Group,112.47,90,220,43,189,126,4,0,1,Summer,0.7234,SEVERELY_DELAYED,1
PRJ04760,Water Supply,Surat,Bharat Construction,123.34,385,451,66,29,64,3,0,0,Monsoon,0.3705,AT_RISK,0
PRJ04761,Roads & Highways,Mumbai Suburban,Urban Dev Ltd,306.79,528,686,78,107,146,2,1,1,Monsoon,0.8811,SEVERELY_DELAYED,1
PRJ04762,Sanitation & Drainage,Mumbai Suburban,National Build Corp,476.56,38,38,81,13,111,1,0,0,Spring,0.1468,ON_TRACK,0
PRJ04763,Water Supply,Muzaffarpur,GovTech Solutions,5.42,702,877,48,110,77,5,1,0,Winter,0.977,SEVERELY_DELAYED,1
PRJ04764,Electricity,Nashik,FastBuild Co,58.58,281,406,92,85,16,5,0,0,Monsoon,0.6969,DELAYED,1
PRJ04765,Healthcare,Coimbatore,Prime Infra Group,271.11,623,722,41,6,38,4,0,1,Spring,0.5504,DELAYED,1
PRJ04766,Housing,Kota,FastBuild Co,178.31,714,848,92,149,76,5,1,0,Winter,0.7475,SEVERELY_DELAYED,1
PRJ04767,Parks & Recreation,Madurai,Rajdhani Works,329.53,86,155,36,125,69,2,0,0,Monsoon,0.3872,AT_RISK,0
PRJ04768,Public Safety,Bhagalpur,Urban Dev Ltd,115.85,293,358,75,0,72,3,1,0,Spring,0.3623,AT_RISK,0
PRJ04769,Education,Tiruchirappalli,Prime Infra Group,210.61,401,503,62,79,137,0,1,1,Winter,0.5721,DELAYED,1
PRJ04770,Sanitation & Drainage,Hyderabad,GovTech Solutions,149.35,355,532,2,143,63,0,1,0,Spring,0.9858,SEVERELY_DELAYED,1
PRJ04771,Water Supply,Ahmedabad,Horizon Projects,78.05,273,381,76,25,62,3,1,1,Winter,0.6011,DELAYED,1
PRJ04772,Education,Rajkot,Bharat Construction,244.09,525,705,16,191,117,5,0,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ04773,Education,Bhagalpur,GovTech Solutions,129.06,198,344,40,195,5,5,0,0,Monsoon,0.8152,SEVERELY_DELAYED,1
PRJ04774,Education,Jabalpur,National Build Corp,144.34,170,249,23,58,121,1,0,1,Monsoon,0.4414,AT_RISK,0
PRJ04775,Education,Central Delhi,FastBuild Co,173.1,518,677,6,172,18,3,0,0,Spring,0.8876,SEVERELY_DELAYED,1
PRJ04776,Healthcare,Bikaner,FastBuild Co,469.03,244,356,28,95,45,0,0,1,Spring,0.6248,DELAYED,1
PRJ04777,Housing,Mysuru,Rajdhani Works,178.51,589,589,100,45,111,1,0,0,Winter,0.0983,ON_TRACK,0
PRJ04778,Housing,Bikaner,Prime Infra Group,439.57,92,206,71,133,93,4,0,0,Winter,0.6342,DELAYED,1
PRJ04779,Water Supply,Gaya,FastBuild Co,91.08,152,233,63,181,148,1,1,0,Winter,0.4533,DELAYED,1
PRJ04780,Roads & Highways,Kolkata South,Prime Infra Group,100.64,632,734,95,167,86,2,0,1,Monsoon,0.5676,DELAYED,1
PRJ04781,Healthcare,Mysuru,Prime Infra Group,356.29,640,640,56,32,8,2,0,0,Spring,0.1195,ON_TRACK,0
PRJ04782,Sanitation & Drainage,Madurai,GovTech Solutions,387.7,671,786,98,8,11,4,0,1,Winter,0.6404,DELAYED,1
PRJ04783,Healthcare,Pune,SmartCity Builders,111.16,330,434,82,58,5,5,1,0,Monsoon,0.5817,DELAYED,1
PRJ04784,Education,Chennai South,Rajdhani Works,419.59,59,107,62,30,39,0,0,1,Monsoon,0.2715,AT_RISK,0
PRJ04785,Public Safety,Ajmer,Horizon Projects,467.3,109,183,6,37,82,0,0,1,Spring,0.4129,AT_RISK,0
PRJ04786,Sanitation & Drainage,Coimbatore,Prime Infra Group,88.65,68,145,56,98,24,2,0,0,Winter,0.4286,AT_RISK,0
PRJ04787,Water Supply,Mumbai Suburban,FastBuild Co,246.76,620,733,45,27,114,3,1,0,Spring,0.6312,DELAYED,1
PRJ04788,Water Supply,Bhavnagar,ABC Infra Pvt Ltd,186.53,333,513,2,192,41,3,1,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ04789,Roads & Highways,Pune,GovTech Solutions,49.1,170,246,43,120,99,0,0,0,Monsoon,0.4237,AT_RISK,0
PRJ04790,Roads & Highways,Mangaluru,SmartCity Builders,375.33,387,489,60,79,66,4,1,0,Spring,0.5681,DELAYED,1
PRJ04791,Housing,Coimbatore,Rajdhani Works,372.67,589,717,34,93,133,0,1,0,Summer,0.7114,SEVERELY_DELAYED,1
PRJ04792,Roads & Highways,Bengaluru Rural,National Build Corp,296.33,109,219,68,40,54,3,0,1,Monsoon,0.612,DELAYED,1
PRJ04793,Sanitation & Drainage,Warangal,National Build Corp,70.1,709,761,66,8,57,5,0,0,Summer,0.292,AT_RISK,0
PRJ04794,Sanitation & Drainage,Khammam,GovTech Solutions,220.61,401,581,4,98,121,5,1,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ04795,Parks & Recreation,Bengaluru Urban,GovTech Solutions,163.34,432,583,43,193,76,3,1,0,Monsoon,0.8395,SEVERELY_DELAYED,1
PRJ04796,Water Supply,Howrah,FastBuild Co,148.8,392,444,76,13,57,3,1,0,Summer,0.2915,AT_RISK,0
PRJ04797,Parks & Recreation,Gwalior,Prime Infra Group,416.59,238,373,56,40,70,3,1,1,Monsoon,0.754,SEVERELY_DELAYED,1
PRJ04798,Electricity,Gwalior,GovTech Solutions,204.97,523,588,49,18,131,2,1,0,Monsoon,0.3635,AT_RISK,0
PRJ04799,Education,Gaya,Urban Dev Ltd,469.87,176,288,37,185,48,5,0,1,Winter,0.6265,DELAYED,1
PRJ04800,Transport,Patna,SmartCity Builders,485.06,180,282,46,73,120,4,0,1,Winter,0.5717,DELAYED,1
PRJ04801,Education,Hubballi,Rajdhani Works,308.88,700,738,50,10,53,2,1,0,Summer,0.2155,AT_RISK,0
PRJ04802,Water Supply,Mumbai City,SmartCity Builders,61.87,419,504,43,60,149,4,1,0,Summer,0.476,DELAYED,1
PRJ04803,Water Supply,Mumbai City,Urban Dev Ltd,405.98,291,291,0,23,93,0,1,0,Winter,0.0823,ON_TRACK,0
PRJ04804,Public Safety,Ajmer,ABC Infra Pvt Ltd,418.95,57,183,67,131,66,2,1,1,Spring,0.7004,SEVERELY_DELAYED,1
PRJ04805,Housing,Kanpur,Bharat Construction,130.8,299,430,81,143,119,2,1,1,Spring,0.7316,SEVERELY_DELAYED,1
PRJ04806,Education,Nagpur,Urban Dev Ltd,461.03,677,788,74,165,19,5,1,0,Winter,0.6183,DELAYED,1
PRJ04807,Electricity,Rajkot,GovTech Solutions,163.64,557,715,32,149,131,5,1,0,Spring,0.8783,SEVERELY_DELAYED,1
PRJ04808,Public Safety,Rajkot,SmartCity Builders,463.24,355,395,29,14,135,0,1,0,Spring,0.2257,AT_RISK,0
PRJ04809,Housing,Darbhanga,SmartCity Builders,261.46,639,755,33,95,32,0,0,0,Spring,0.6499,DELAYED,1
PRJ04810,Education,Kolkata South,Rajdhani Works,323.03,687,813,72,157,44,3,1,0,Summer,0.7006,SEVERELY_DELAYED,1
PRJ04811,Healthcare,Durgapur,National Build Corp,438.57,180,320,93,159,99,4,1,0,Summer,0.783,SEVERELY_DELAYED,1
PRJ04812,Parks & Recreation,Central Delhi,Horizon Projects,175.76,86,86,46,52,51,0,0,1,Spring,0.186,ON_TRACK,0
PRJ04813,Water Supply,Hubballi,ABC Infra Pvt Ltd,144.61,447,487,35,27,128,1,1,0,Summer,0.2262,AT_RISK,0
PRJ04814,Roads & Highways,Mangaluru,SmartCity Builders,164.39,44,147,49,145,61,1,1,0,Spring,0.5737,DELAYED,1
PRJ04815,Water Supply,Mumbai Suburban,Rajdhani Works,416.32,64,118,96,63,129,0,1,0,Summer,0.3015,AT_RISK,0
PRJ04816,Housing,Chennai South,SmartCity Builders,295.73,595,690,59,121,64,3,0,0,Spring,0.5327,DELAYED,1
PRJ04817,Electricity,Gaya,FastBuild Co,223.99,654,834,21,125,84,3,0,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ04818,Roads & Highways,South Delhi,SmartCity Builders,235.59,82,151,0,152,123,0,0,0,Spring,0.3888,AT_RISK,0
PRJ04819,Sanitation & Drainage,Karimnagar,SmartCity Builders,371.96,103,168,69,2,101,0,0,1,Spring,0.3639,AT_RISK,0
PRJ04820,Healthcare,Gaya,Rajdhani Works,3.73,93,93,2,25,6,1,0,0,Summer,0.0804,ON_TRACK,0
PRJ04821,Water Supply,Bengaluru Urban,SmartCity Builders,437.05,658,838,5,81,29,5,0,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ04822,Water Supply,Jabalpur,Horizon Projects,367.1,609,732,25,68,33,0,1,1,Summer,0.6871,DELAYED,1
PRJ04823,Electricity,Ajmer,Horizon Projects,421.62,70,116,14,72,83,0,0,1,Spring,0.2608,AT_RISK,0
PRJ04824,Healthcare,Bhagalpur,GovTech Solutions,371.97,401,579,14,145,102,2,0,1,Monsoon,0.989,SEVERELY_DELAYED,1
PRJ04825,Housing,Lucknow,SmartCity Builders,216.6,179,217,13,16,129,0,0,1,Summer,0.2156,AT_RISK,0
PRJ04826,Education,Darbhanga,Prime Infra Group,158.41,66,168,20,180,75,5,0,0,Spring,0.5669,DELAYED,1
PRJ04827,Housing,Agra,GovTech Solutions,417.0,299,435,81,134,17,2,1,1,Winter,0.7559,SEVERELY_DELAYED,1
PRJ04828,Transport,Bhagalpur,Urban Dev Ltd,491.45,204,289,37,36,69,5,0,1,Summer,0.4759,DELAYED,1
PRJ04829,Healthcare,Chennai North,Urban Dev Ltd,113.96,705,873,59,161,87,2,1,1,Monsoon,0.9346,SEVERELY_DELAYED,1
PRJ04830,Water Supply,Darbhanga,Bharat Construction,1.69,47,91,51,23,57,4,0,0,Monsoon,0.2465,AT_RISK,0
PRJ04831,Healthcare,Mumbai City,Horizon Projects,225.08,503,607,35,78,137,1,0,1,Spring,0.5808,DELAYED,1
PRJ04832,Housing,North Delhi,Rajdhani Works,307.66,74,183,38,156,115,1,0,1,Monsoon,0.607,DELAYED,1
PRJ04833,Electricity,Kolkata North,Rajdhani Works,87.73,417,597,4,161,45,5,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ04834,Transport,Bikaner,National Build Corp,128.88,534,714,15,106,81,4,1,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ04835,Parks & Recreation,Lucknow,Horizon Projects,366.59,446,520,44,119,123,5,0,0,Winter,0.4162,AT_RISK,0
PRJ04836,Public Safety,Pune,Urban Dev Ltd,127.71,506,667,64,191,59,5,0,1,Monsoon,0.8965,SEVERELY_DELAYED,1
PRJ04837,Healthcare,Nashik,GovTech Solutions,383.87,466,546,41,65,141,5,1,0,Spring,0.4472,AT_RISK,0
PRJ04838,Public Safety,Tiruchirappalli,FastBuild Co,490.4,342,431,43,160,75,5,0,0,Winter,0.4969,DELAYED,1
PRJ04839,Roads & Highways,Indore,ABC Infra Pvt Ltd,321.78,337,517,29,98,111,2,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ04840,Healthcare,Jaipur,Horizon Projects,491.63,250,250,17,63,83,2,0,0,Monsoon,0.1742,ON_TRACK,0
PRJ04841,Parks & Recreation,Khammam,SmartCity Builders,492.93,566,712,76,187,111,2,1,1,Monsoon,0.8136,SEVERELY_DELAYED,1
PRJ04842,Education,Bikaner,GovTech Solutions,486.61,256,319,89,157,145,0,0,0,Summer,0.3553,AT_RISK,0
PRJ04843,Healthcare,Gaya,Rajdhani Works,37.08,656,836,9,93,121,3,0,0,Spring,1.0,SEVERELY_DELAYED,1
PRJ04844,Education,Mumbai Suburban,National Build Corp,178.39,571,722,13,162,102,1,0,0,Summer,0.8401,SEVERELY_DELAYED,1
PRJ04845,Parks & Recreation,Chennai North,FastBuild Co,80.65,105,285,14,91,144,3,1,1,Winter,1.0,SEVERELY_DELAYED,1
PRJ04846,Roads & Highways,Jodhpur,National Build Corp,101.4,644,803,57,163,98,0,1,1,Spring,0.8872,SEVERELY_DELAYED,1
PRJ04847,Transport,Jabalpur,GovTech Solutions,435.94,409,409,8,9,147,0,0,0,Summer,0.1475,ON_TRACK,0
PRJ04848,Transport,Darbhanga,Prime Infra Group,110.87,66,122,17,117,129,1,0,0,Winter,0.3129,AT_RISK,0
PRJ04849,Electricity,Warangal,SmartCity Builders,73.44,688,779,52,160,53,4,0,0,Winter,0.5107,DELAYED,1
PRJ04850,Electricity,Mysuru,GovTech Solutions,405.02,457,513,94,57,30,0,1,0,Spring,0.3136,AT_RISK,0
PRJ04851,Water Supply,Gwalior,ABC Infra Pvt Ltd,170.18,641,710,64,121,25,2,0,1,Spring,0.3863,AT_RISK,0
PRJ04852,Sanitation & Drainage,Howrah,Prime Infra Group,296.16,61,241,48,171,70,5,1,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ04853,Education,Mysuru,Horizon Projects,416.95,548,644,95,16,110,3,1,0,Monsoon,0.5372,DELAYED,1
PRJ04854,Housing,Indore,FastBuild Co,454.19,82,254,45,136,77,5,1,1,Winter,0.9604,SEVERELY_DELAYED,1
PRJ04855,Healthcare,Jaipur,FastBuild Co,244.54,374,554,17,130,128,1,1,1,Winter,1.0,SEVERELY_DELAYED,1
PRJ04856,Transport,Siliguri,FastBuild Co,93.97,324,470,43,88,80,0,1,0,Monsoon,0.8141,SEVERELY_DELAYED,1
PRJ04857,Water Supply,South Delhi,ABC Infra Pvt Ltd,150.45,635,780,78,102,35,0,1,1,Summer,0.811,SEVERELY_DELAYED,1
PRJ04858,Housing,Hyderabad,Prime Infra Group,104.77,694,874,4,184,93,3,1,1,Winter,1.0,SEVERELY_DELAYED,1
PRJ04859,Sanitation & Drainage,Gwalior,SmartCity Builders,424.87,250,354,30,145,91,1,0,0,Monsoon,0.5791,DELAYED,1
PRJ04860,Sanitation & Drainage,Kanpur,Urban Dev Ltd,471.19,639,819,42,168,51,5,1,1,Winter,1.0,SEVERELY_DELAYED,1
PRJ04861,Healthcare,Siliguri,Rajdhani Works,53.2,397,553,20,79,97,4,1,0,Monsoon,0.8667,SEVERELY_DELAYED,1
PRJ04862,Water Supply,Hubballi,National Build Corp,31.72,389,569,15,125,65,5,0,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ04863,Housing,Mysuru,SmartCity Builders,445.86,606,676,80,45,36,2,0,1,Monsoon,0.3919,AT_RISK,0
PRJ04864,Electricity,Kota,Prime Infra Group,110.53,537,618,70,121,22,3,0,0,Winter,0.4555,DELAYED,1
PRJ04865,Parks & Recreation,Varanasi,FastBuild Co,174.6,715,870,65,174,26,0,1,1,Monsoon,0.8647,SEVERELY_DELAYED,1
PRJ04866,Housing,Ujjain,GovTech Solutions,216.89,525,602,27,156,113,2,0,0,Winter,0.4321,AT_RISK,0
PRJ04867,Water Supply,Howrah,National Build Corp,0.6,643,802,78,36,145,3,1,1,Monsoon,0.8834,SEVERELY_DELAYED,1
PRJ04868,Sanitation & Drainage,Agra,Rajdhani Works,165.59,352,472,28,101,117,1,0,1,Spring,0.6675,DELAYED,1
PRJ04869,Parks & Recreation,East Delhi,SmartCity Builders,308.17,136,308,87,164,37,5,1,1,Spring,0.9603,SEVERELY_DELAYED,1
PRJ04870,Housing,Warangal,FastBuild Co,146.01,460,516,36,146,65,1,0,0,Winter,0.3135,AT_RISK,0
PRJ04871,Water Supply,Hyderabad,SmartCity Builders,156.43,59,200,21,99,37,0,0,1,Winter,0.7854,SEVERELY_DELAYED,1
PRJ04872,Roads & Highways,Bhopal,Bharat Construction,125.29,266,432,87,94,36,4,1,0,Spring,0.9252,SEVERELY_DELAYED,1
PRJ04873,Sanitation & Drainage,Bikaner,National Build Corp,409.67,438,587,11,51,20,3,0,1,Spring,0.8329,SEVERELY_DELAYED,1
PRJ04874,Water Supply,Kanpur,Prime Infra Group,340.97,307,417,39,50,12,0,1,1,Winter,0.6163,DELAYED,1
PRJ04875,Parks & Recreation,Muzaffarpur,Rajdhani Works,234.7,327,504,15,165,80,3,1,0,Spring,0.9874,SEVERELY_DELAYED,1
PRJ04876,Housing,Mangaluru,National Build Corp,122.62,209,282,46,56,67,5,1,0,Spring,0.409,AT_RISK,0
PRJ04877,Roads & Highways,Warangal,Rajdhani Works,231.93,547,683,48,103,19,3,0,0,Winter,0.7562,SEVERELY_DELAYED,1
PRJ04878,Parks & Recreation,South Delhi,Rajdhani Works,214.13,75,175,49,147,96,0,1,0,Spring,0.5603,DELAYED,1
PRJ04879,Electricity,Mumbai Suburban,ABC Infra Pvt Ltd,256.69,449,575,47,88,58,1,1,1,Spring,0.7023,SEVERELY_DELAYED,1
PRJ04880,Public Safety,Coimbatore,National Build Corp,32.52,718,838,34,3,71,1,1,1,Winter,0.6677,DELAYED,1
PRJ04881,Housing,Darbhanga,Bharat Construction,291.74,427,511,6,1,6,0,0,0,Winter,0.4696,DELAYED,1
PRJ04882,Housing,Surat,National Build Corp,316.27,573,665,70,31,60,5,0,1,Spring,0.5162,DELAYED,1
